Red	0	0.0	3	0.00019952623149688788	JJ
Square	0	0.0	6	7.413102413009176e-05	NNP
naming	0	0.0	6	7.76247116628691e-06	VBG
art	0	0.0	3	0.00020892961308540387	NN
Matt	0	0.0	4	3.1622776601683795e-05	NNP
O'Brien	0	0.0	7	5.128613839913648e-06	NNP
Washington	0	0.0	10	0.0001202264434617413	NNP
claims	1	0.15	6	5.62341325190349e-05	VBZ
Post	0	0.0	4	0.00017378008287493763	JJ
large	0	0.0	5	0.0002754228703338166	JJ
tax	0	0.0	3	9.77237220955811e-05	NN
wealthiest	1	0.4	10	1.122018454301963e-06	JJS
cut	0	0.0	3	0.00015848931924611142	VBN
result	0	0.0	6	0.00016595869074375615	VB
citizens	1	0.05	8	4.897788193684466e-05	NNS
Obamacare	1	0.1	9	6.02559586074358e-06	VB
funds	1	0.05	5	4.7863009232263804e-05	NNS
converted	1	0.4	9	2.187761623949552e-05	VBD
purposes	1	0.05	8	4.897788193684466e-05	NNS
estimated	1	0.3	9	3.63078054770101e-05	VBN
annually	1	0.25	8	1.5135612484362071e-05	RB
Policy	1	0.05	6	0.00016982436524617443	NN
person	0	0.0	6	0.0003630780547701014	NN
Tax	0	0.0	3	9.77237220955811e-05	NN
significant	1	0.55	11	9.77237220955811e-05	JJ
Center	0	0.0	6	0.00017378008287493763	NN
motive	1	0.3	6	1.071519305237607e-05	NN
Republican	1	0.05	10	3.8018939632056124e-05	JJ
Senators	0	0.0	8	9.120108393559096e-06	NNS
repeal	1	0.5	6	3.8018939632056132e-06	NN
set	0	0.0	3	0.0003548133892335753	VBN
date	0	0.0	4	0.00016595869074375615	NN
January	0	0.0	7	0.00017378008287493763	NNP
Obamacare	1	0.15	9	6.02559586074358e-06	VB
NBC	0	0.0	3	1e-05	NNP
News	0	0.0	4	0.00023442288153199229	NN
House	0	0.0	5	0.0004897788193684461	NN
Majority	0	0.0	8	7.079457843841373e-05	NN
Leader	0	0.0	6	8.317637711026709e-05	NN
Kevin	0	0.0	5	2.951209226666384e-05	NNP
legislation	1	0.35	11	3.8018939632056124e-05	NN
McCarthy	0	0.0	8	5.623413251903491e-06	NNP
California	0	0.0	10	0.0001122018454301963	NNP
repealing	1	0.4	9	0.0	VBG
Obamacare	1	0.05	9	6.02559586074358e-06	VB
replacing	1	0.1	9	1.230268770812381e-05	VBG
ready	0	0.0	5	0.00023442288153199229	JJ
late	0	0.0	4	0.00023442288153199229	JJ
February	0	0.0	8	0.0001445439770745928	NNP
Democratic	1	0.1	10	5.62341325190349e-05	JJ
According	0	0.0	9	0.00017782794100389227	VBG
Senator	1	0.05	7	3.0199517204020192e-05	NNP
million	1	0.05	7	0.00018620871366628676	CD
Bernie	0	0.0	6	4.073802778041131e-06	NNP
Sanders	0	0.0	7	5.128613839913648e-06	NNS
people	0	0.0	6	0.001412537544622754	NNS
lose	0	0.0	4	0.0001122018454301963	VB
health	0	0.0	6	0.0002454708915685031	NN
insurance	1	0.15	9	6.309573444801929e-05	NN
ACA	1	0.05	3	1.445439770745928e-06	NNP
repealed	0	0.0	8	2.6302679918953817e-06	VBD
Fighter	0	0.0	7	2.1379620895022323e-05	NN
jet	0	0.0	3	1.62181009735893e-05	NN
crashes	0	0.0	7	4.78630092322638e-06	NNS
airshow	1	0.25	7	0.0	RB
Children	0	0.0	8	0.0003467368504525317	NNS
Day	0	0.0	3	0.0010232929922807535	NN
Thailand	0	0.0	8	1.445439770745928e-05	NNP
crashed	1	0.05	7	8.91250938133746e-06	VBD
fighter	0	0.0	7	2.1379620895022323e-05	NN
jet	0	0.0	3	1.62181009735893e-05	NN
pilot	1	0.1	5	3.3113112148259076e-05	NN
killing	0	0.0	7	5.62341325190349e-05	VBG
International	1	0.05	13	0.0002570395782768865	JJ
Hat	0	0.0	3	3.9810717055349695e-05	NN
Yai	0	0.0	3	0.0	UH
Songkhla​	0	0.0	9	0.0	NNP
Airport	0	0.0	7	6.309573444801929e-05	NN
Songkhla	0	0.0	8	0.0	VB
annual	1	0.05	6	7.762471166286911e-05	JJ
Thailand	0	0.0	8	1.445439770745928e-05	NNP
morning	0	0.0	7	0.0003090295432513592	NN
airshow	1	0.3	7	0.0	RB
Children	0	0.0	8	0.0003467368504525317	NNS
Day	0	0.0	3	0.0010232929922807535	NN
Gripen	1	0.1	6	0.0	NN
JAS	0	0.0	3	1.122018454301963e-06	NNP
crashed	1	0.1	7	8.91250938133746e-06	VBD
runway	1	0.15	6	7.079457843841374e-06	NN
exploded	1	0.4	8	5.754399373371567e-06	VBD
local	0	0.0	5	0.00023988329190194902	JJ
time	0	0.0	4	0.0018197008586099826	NN
UTC	0	0.0	3	3.8018939632056132e-06	NNP
commercial	1	0.45	10	8.128305161640995e-05	JJ
closing	0	0.0	7	2.5703957827688645e-05	VBG
airport	0	0.0	7	6.309573444801929e-05	NN
flights	0	0.0	7	1.1481536214968817e-05	NNS
identified	1	0.1	10	4.466835921509635e-05	VBN
pilot	0	0.0	5	3.3113112148259076e-05	NN
Squadron	1	0.1	8	2.39883291901949e-05	NNP
Leader	0	0.0	6	8.317637711026709e-05	NN
Dilokrit	0	0.0	8	0.0	NNP
Pattavee	0	0.0	8	0.0	NN
vehicle	1	0.05	7	3.8904514499428046e-05	NN
Local	0	0.0	5	0.00023988329190194902	JJ
media	0	0.0	5	0.00013182567385564074	NNS
reports	0	0.0	7	7.413102413009176e-05	VBZ
airport	0	0.0	7	6.309573444801929e-05	NN
fire	0	0.0	4	0.00019054607179632462	NN
rolled	1	0.15	6	1.288249551693135e-05	VBD
responding	1	0.15	10	9.549925860214369e-06	VBG
screamed	1	0.3	8	5.4954087385762485e-06	VBD
Children	0	0.0	8	0.0003467368504525317	NNS
video	0	0.0	5	0.0002754228703338166	NN
footage	1	0.2	7	1.0471285480508985e-05	NN
crash	1	0.05	5	2.6302679918953814e-05	NN
Royal	0	0.0	5	9.77237220955811e-05	JJ
accident	1	0.05	8	4.7863009232263804e-05	NN
Thai	0	0.0	4	1.122018454301963e-05	NNP
Air	0	0.0	3	0.00025118864315095795	NN
Force	0	0.0	5	0.00018620871366628676	VB
asked	0	0.0	5	0.00020417379446695296	VBD
images	0	0.0	6	5.0118723362727245e-05	NNS
deterred	1	1.0	8	0.0	VBN
shared	0	0.0	6	4.168693834703355e-05	VBN
press	0	0.0	5	0.00020892961308540387	NN
spokesperson	1	0.25	12	2.818382931264455e-06	NN
Air	0	0.0	3	0.00025118864315095795	NN
Force	0	0.0	5	0.00018620871366628676	VB
Pongsak	0	0.0	7	0.0	NNP
investigatory	1	0.15	13	0.0	NN
Semachai	0	0.0	8	0.0	NNP
commission	0	0.0	10	8.51138038202376e-05	NN
formed	0	0.0	6	8.317637711026709e-05	VBN
Prime	0	0.0	5	5.888436553555884e-05	JJ
Minister	0	0.0	8	0.0001122018454301963	NNP
Prayut	0	0.0	6	0.0	VB
offered	1	0.05	7	7.079457843841373e-05	VBN
sympathies	1	0.6	10	2.0417379446695273e-06	NNS
relatives	1	0.05	9	1.6595869074375598e-05	NNS
Pattavee	0	0.0	8	0.0	NN
purchasing	1	0.1	10	1.122018454301963e-05	VBG
Thailand	0	0.0	8	1.445439770745928e-05	NNP
began	0	0.0	5	0.00018620871366628676	VBD
Gripen	0	0.0	6	0.0	NN
jets	0	0.0	4	9.120108393559096e-06	NNS
neighbours	1	0.15	10	8.128305161640995e-06	NNS
None	0	0.0	4	9.120108393559098e-05	NN
aircraft	1	0.05	8	5.495408738576248e-05	NN
similar	0	0.0	7	0.00014791083881682073	JJ
baht	1	0.15	4	0.0	NN
cost	0	0.0	4	0.00013803842646028852	NN
nation	0	0.0	6	7.943282347242822e-05	NN
experiments	1	0.35	11	2.8183829312644552e-05	NNS
performed	1	0.15	9	6.760829753919819e-05	VBN
laboratory	1	0.35	10	3.1622776601683795e-05	NN
mice	1	0.05	4	1.122018454301963e-05	NNS
research	0	0.0	8	0.0002570395782768865	NN
engineered	1	0.2	10	4.365158322401657e-06	VBN
team	0	0.0	4	0.00031622776601683794	NN
virus	1	0.05	5	2.5118864315095822e-05	NN
target	1	0.05	6	5.1286138399136474e-05	NN
alter	1	0.05	5	1.288249551693135e-05	FW
specific	1	0.05	8	0.00011481536214968831	JJ
neurons	1	0.6	7	6.3095734448019305e-06	NNS
sets	0	0.0	4	4.466835921509635e-05	VBZ
fitted	1	0.1	6	1.3182567385564073e-05	VBN
Then	0	0.0	4	0.0012589254117941675	RB
intracranial	1	0.8	12	1.288249551693135e-06	NNP
mice	0	0.0	4	1.122018454301963e-05	NNS
optical	1	0.2	7	1.288249551693135e-05	JJ
fibers	1	0.1	6	8.51138038202376e-06	NNS
expose	1	0.05	6	8.709635899560814e-06	VB
brains	0	0.0	6	1.3489628825916533e-05	NNS
blue	0	0.0	4	0.00012589254117941674	JJ
light	0	0.0	5	0.000223872113856834	JJ
excited	1	0.15	7	8.128305161640995e-05	JJ
system	0	0.0	6	0.00039810717055349735	NN
neurons	1	0.15	7	6.3095734448019305e-06	NNS
sets	0	0.0	4	4.466835921509635e-05	VBZ
amygdala	1	0.75	8	0.0	NN
located	0	0.0	7	0.00012589254117941674	VBN
part	0	0.0	4	0.0005495408738576248	NN
brain	0	0.0	5	7.762471166286911e-05	NN
emotion	0	0.0	7	1.7378008287493764e-05	NN
aggression	1	0.35	10	8.51138038202376e-06	NN
stimulated	1	0.35	10	5.623413251903491e-06	VBN
set	0	0.0	3	0.0003548133892335753	VBN
prey	1	0.15	4	9.772372209558111e-06	NN
pursuit	1	0.45	7	1.4791083881682072e-05	NN
behavior	1	0.1	8	7.244359600749906e-05	NN
stalking	1	0.35	8	4.365158322401657e-06	VBG
stimulated	1	0.3	10	5.623413251903491e-06	VBN
jaw	1	0.05	3	8.128305161640995e-06	NNP
animal	0	0.0	6	7.413102413009176e-05	NN
neck	0	0.0	4	4.570881896148751e-05	NN
muscles	0	0.0	7	2.0417379446695274e-05	NNS
exposed	0	0.0	7	2.754228703338169e-05	VBN
primed	1	0.35	6	0.0	VBN
laser	0	0.0	5	1.3803842646028839e-05	NN
stalk	1	0.15	5	5.128613839913648e-06	VB
mice	0	0.0	4	1.122018454301963e-05	NNS
pounce	1	0.35	6	0.0	NN
enclosure	1	0.25	9	4.168693834703355e-06	NN
bite	0	0.0	4	2.089296130854041e-05	VB
object	0	0.0	6	7.413102413009176e-05	NN
scent	0	0.0	5	5.754399373371567e-06	NN
objects	0	0.0	7	5.0118723362727245e-05	VBZ
food	0	0.0	4	0.00025118864315095795	NN
prey	0	0.0	4	9.772372209558111e-06	NN
sticks	0	0.0	6	1.0471285480508985e-05	NNS
bottle	0	0.0	6	3.3113112148259076e-05	NN
caps	0	0.0	4	1.122018454301963e-05	NNS
Representative	1	0.5	14	3.8904514499428046e-05	JJ
Tom	0	0.0	3	7.244359600749906e-05	NNP
MacArthur	0	0.0	9	3.090295432513592e-06	NNP
New	0	0.0	3	0.0017782794100389225	JJ
Jersey	0	0.0	6	4.466835921509635e-05	NNP
agreed	0	0.0	6	6.165950018614822e-05	VBD
're	0	0.0	3	0.00015135612484362088	VBP
loading	0	0.0	7	1.0964781961431852e-05	VBG
gun	0	0.0	3	9.120108393559098e-05	NN
process	1	0.15	7	0.0002187761623949552	NN
's	0	0.0	2	0.0006456542290346556	VBZ
pointed	0	0.0	7	3.090295432513592e-05	VBD
start	0	0.0	5	0.0002818382931264455	VB
Jezebel	1	0.05	7	0.0	NNP
Anna	0	0.0	4	2.8183829312644552e-05	NNP
Merlan	0	0.0	6	0.0	NN
Associated	1	0.05	10	8.709635899560814e-05	VBN
Anthony	0	0.0	7	2.5703957827688645e-05	NN
Taylor	0	0.0	6	4.570881896148751e-05	NNP
dismiss	1	0.25	7	5.370317963702533e-06	VB
Press	0	0.0	5	0.00020892961308540387	NN
timeline	1	0.15	8	1.230268770812381e-05	NN
Trump	0	0.0	5	3.0199517204020193e-06	NNP
impossible	1	0.05	10	6.760829753919819e-05	JJ
complicated	1	0.2	11	2.754228703338169e-05	JJ
congressional	1	0.4	13	1.5135612484362071e-05	JJ
nature	0	0.0	6	0.00016595869074375615	NN
workings	0	0.0	8	3.162277660168379e-06	NNS
possibility	1	0.1	11	3.9810717055349695e-05	NN
Senator	0	0.0	7	3.0199517204020192e-05	NNP
Collins	0	0.0	7	1.5488166189124828e-05	NNP
agreed	0	0.0	6	6.165950018614822e-05	VBD
n't	0	0.0	3	1.071519305237607e-06	RB
comprehensive	1	0.6	13	2.884031503126606e-05	JJ
reform	1	0.1	6	4.466835921509635e-05	NN
bill	0	0.0	4	0.00012882495516931337	NN
Obamacare	1	0.1	9	6.02559586074358e-06	VB
replace	0	0.0	7	2.951209226666384e-05	VB
end	0	0.0	3	0.0004265795188015926	VB
month	0	0.0	5	0.00012882495516931337	NN
feasible	1	0.7	8	6.3095734448019305e-06	JJ
n't	0	0.0	3	1.071519305237607e-06	RB
Affordable	1	0.15	10	7.585775750291836e-06	JJ
cited	1	0.05	5	2.290867652767775e-05	VBD
Care	0	0.0	4	0.0003548133892335753	VB
Act	0	0.0	3	0.0002454708915685031	NNP
key	0	0.0	3	0.00012589254117941674	NN
accomplishment	1	0.65	14	5.011872336272725e-06	NN
administration	1	0.05	14	8.912509381337459e-05	NN
Obama	0	0.0	5	3.1622776601683795e-05	NNP
mixed	0	0.0	5	4.677351412871981e-05	JJ
reputation	1	0.35	10	2.691534803926914e-05	NN
conservatives	1	0.3	13	9.549925860214369e-06	NNS
flexible	1	0.15	8	1.62181009735893e-05	JJ
health	0	0.0	6	0.0002454708915685031	NN
care	0	0.0	4	0.0003548133892335753	VBP
system	0	0.0	6	0.00039810717055349735	NN
efficient	1	0.15	9	2.691534803926914e-05	JJ
costly	0	0.0	6	8.709635899560814e-06	JJ
Affordable	1	0.05	10	7.585775750291836e-06	JJ
discredited	1	0.45	11	1.6218100973589298e-06	VBN
Care	0	0.0	4	0.0003548133892335753	VB
Act	0	0.0	3	0.0002454708915685031	NNP
passed	0	0.0	6	9.549925860214369e-05	VBN
Obama	0	0.0	5	3.1622776601683795e-05	NNP
pledge	1	0.1	6	8.709635899560814e-06	NNP
switch	1	0.15	6	2.884031503126606e-05	VB
current	0	0.0	7	0.00016595869074375615	JJ
health	0	0.0	6	0.0002454708915685031	NN
plan	0	0.0	4	0.00017782794100389227	NN
collision	1	0.6	9	6.918309709189362e-06	NN
Following	0	0.0	9	0.0003388441561392024	VBG
airport	1	0.05	7	6.309573444801929e-05	NN
Manas	0	0.0	5	0.0	NNS
yesterday	0	0.0	9	8.128305161640995e-05	NN
closed	0	0.0	6	8.128305161640995e-05	VBN
declared	0	0.0	8	3.63078054770101e-05	VBD
day	0	0.0	3	0.0010232929922807535	NN
national	0	0.0	8	0.00039810717055349735	JJ
mourning	1	0.7	8	5.623413251903491e-06	VBG
Kyrgyzstan	1	0.05	10	0.0	NNP
flight	1	0.05	6	6.309573444801929e-05	NN
operated	1	0.15	8	3.235936569296281e-05	VBN
ACT	0	0.0	3	0.0002454708915685031	NNP
Airlines	0	0.0	8	1.288249551693135e-05	NNS
international	1	0.05	13	0.0002570395782768865	JJ
Manas	0	0.0	5	0.0	NNS
Bishkek	1	0.05	7	0.0	NNP
airport	0	0.0	7	6.309573444801929e-05	NN
located	0	0.0	7	0.00012589254117941674	VBN
capital	0	0.0	7	0.00010471285480508996	NN
city	0	0.0	4	0.0004073802778041126	NN
fatal	1	0.5	5	1.3803842646028839e-05	JJ
location	0	0.0	8	7.413102413009176e-05	NN
crashes	1	0.1	7	4.78630092322638e-06	NNS
include	0	0.0	7	0.00017782794100389227	VBP
Boeing	0	0.0	6	5.128613839913648e-06	NNP
crashed	1	0.05	7	8.91250938133746e-06	VBD
route	0	0.0	5	6.760829753919819e-05	VB
Iran	0	0.0	4	3.3884415613920276e-05	NNP
shortly	0	0.0	7	3.3113112148259076e-05	RB
killing	0	0.0	7	5.62341325190349e-05	VBG
people	0	0.0	6	0.001412537544622754	NNS
board	1	0.05	5	0.00015135612484362088	NNP
contract	1	0.2	8	7.585775750291836e-05	NN
Robben	0	0.0	6	0.0	NNP
signs	0	0.0	5	4.570881896148751e-05	NNS
extension	1	0.3	9	3.3113112148259076e-05	NN
announced	1	0.05	9	6.760829753919819e-05	VBD
Bayern	0	0.0	6	2.884031503126606e-06	NN
German	0	0.0	6	0.00013803842646028852	JJ
football	0	0.0	8	0.00015848931924611142	NN
club	0	0.0	4	0.00017782794100389227	NN
FC	0	0.0	2	1.8620871366628657e-05	NN
Bayern	0	0.0	6	2.884031503126606e-06	NN
Munich	0	0.0	6	1.0964781961431852e-05	NNP
yesterday	0	0.0	9	8.128305161640995e-05	NN
Dutch	0	0.0	5	3.8018939632056124e-05	JJ
winger	1	0.15	6	1.9952623149688787e-06	NNP
Arjen	0	0.0	5	0.0	NN
Robben	0	0.0	6	0.0	NNP
signed	0	0.0	6	7.413102413009176e-05	VBN
contract	0	0.0	8	7.585775750291836e-05	NN
extension	1	0.35	9	3.3113112148259076e-05	NN
June	0	0.0	4	0.00019498445997580456	NNP
Robben	0	0.0	6	0.0	NNP
joined	0	0.0	6	7.762471166286911e-05	VBD
German	0	0.0	6	0.00013803842646028852	JJ
side	0	0.0	4	0.0002754228703338166	NN
Spanish	0	0.0	7	7.585775750291836e-05	JJ
capital	0	0.0	7	0.00010471285480508996	NN
club	0	0.0	4	0.00017782794100389227	NN
Real	0	0.0	4	0.00039810717055349735	JJ
Madrid	0	0.0	6	2.290867652767775e-05	NNP
Spending	0	0.0	8	3.9810717055349695e-05	VBG
Munich	0	0.0	6	1.0964781961431852e-05	NNP
years	0	0.0	5	0.0007943282347242813	NNS
scored	1	0.05	6	3.5481338923357534e-05	VBN
Robben	0	0.0	6	0.0	NNP
Bundesliga	1	0.1	10	2.2387211385683376e-06	NNP
goals	0	0.0	5	7.079457843841373e-05	NNS
appearances	1	0.35	11	2.344228815319923e-05	VBZ
netted	1	0.6	6	0.0	VBN
League	1	0.1	6	0.0001548816618912481	NN
goals	0	0.0	5	7.079457843841373e-05	NNS
UEFA	0	0.0	4	6.760829753919818e-06	NNP
Champions	0	0.0	9	2.691534803926914e-05	NNS
matches	0	0.0	7	3.1622776601683795e-05	NNS
source	1	0.05	6	0.0001202264434617413	NN
find	0	0.0	4	0.0005370317963702527	VB
medicine	1	0.05	8	6.0255958607435806e-05	NN
species	1	0.3	7	0.00012589254117941674	NNS
nature	0	0.0	6	0.00016595869074375615	NN
access	1	0.2	6	0.0001202264434617413	NN
source	1	0.05	6	0.0001202264434617413	NN
evolved	1	0.45	7	1.3803842646028839e-05	VBD
behaviour	1	0.25	9	2.754228703338169e-05	NN
lab	0	0.0	3	2.454708915685029e-05	NN
medicate	1	0.4	8	0.0	VB
Also	0	0.0	4	0.001412537544622754	RB
ants	0	0.0	4	5.011872336272725e-06	NNS
friends	0	0.0	7	0.0003019951720402016	NNS
research	1	0.1	8	0.0002570395782768865	NN
Wikinews	0	0.0	8	0.0	NNP
working	0	0.0	7	0.0002570395782768865	VBG
Phew	1	0.1	4	1.3803842646028838e-06	NNP
NB	0	0.0	2	2.818382931264455e-06	NNP
lots	0	0.0	4	5.495408738576248e-05	NNS
questions	1	0.05	9	0.00014791083881682073	NNS
unanswered	1	0.35	10	2.2908676527677747e-06	JJ
left	0	0.0	4	0.0004168693834703355	VBD
ants	1	0.05	4	5.011872336272725e-06	NNS
work	0	0.0	4	0.0008912509381337459	NN
related	0	0.0	7	0.0001230268770812381	VBN
recognize	1	0.4	9	3.8018939632056124e-05	VB
friend	0	0.0	6	0.00026915348039269167	NN
n't	0	0.0	3	1.071519305237607e-06	RB
collaborating	1	0.8	13	2.3988329190194897e-06	VBG
started	0	0.0	7	0.00019054607179632462	VBD
Copenhagen	1	0.05	10	6.606934480075964e-06	NNP
Michael	0	0.0	7	0.0001230268770812381	NNP
Poulsen	0	0.0	7	0.0	NNP
University	0	0.0	10	0.0003890451449942805	NN
immunity	1	0.7	8	6.3095734448019305e-06	NN
termites	1	0.55	8	0.0	VBZ
chemical	1	0.1	8	5.0118723362727245e-05	NN
recognition	1	0.3	11	3.715352290971728e-05	NN
abilities	0	0.0	9	1.584893192461114e-05	NNS
Furthermore	1	0.1	11	2.39883291901949e-05	RB
're	0	0.0	3	0.00015135612484362088	VBP
working	0	0.0	7	0.0002570395782768865	VBG
social	0	0.0	6	0.00028840315031266055	JJ
parasitism	1	0.8	10	0.0	NN
exploiting	1	0.5	10	2.6302679918953817e-06	VBG
ants	0	0.0	4	5.011872336272725e-06	NNS
lots	0	0.0	4	5.495408738576248e-05	NNS
animals	0	0.0	7	7.762471166286911e-05	NNS
nest	1	0.05	4	1.122018454301963e-05	NN
shelter	1	0.15	7	1.7378008287493764e-05	NN
